LeagueID,LeagueName,DraftID,Round,Pick_No,OverallPick,Picked_By,RosterID,PlayerID,FirstName,LastName,Team,Position,Status,YearsExp
644097339790827520,NCAA OHIO VALLEY,644097340822597632,13,153,297,331558449374593024,6,6148,Preston,Williams,MIA,WR,Injured Reserve,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,13,154,298,594242128851296256,10,5110,Russell,Gage,ATL,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,13,155,299,472879969664495616,4,6156,Benny,Snell,PIT,RB,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,13,156,300,638193564806897664,11,6908,La'Mical,Perine,NYJ,RB,Reserve/COVID-19,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,157,313,638193564806897664,11,4962,Sony,Michel,NE,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,158,314,472879969664495616,4,3200,Sterling,Shepard,NYG,WR,Active,4
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,159,315,594242128851296256,10,5248,Gus,Edwards,BAL,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,160,316,331558449374593024,6,7062,Rodrigo,Blankenship,IND,K,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,161,317,571753677428977664,1,4973,Hayden,Hurst,ATL,TE,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,162,318,635700695584043008,7,4351,Tim,Patrick,DEN,WR,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,163,319,327689364916146176,12,167,Tom,Brady,TB,QB,Active,20
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,164,320,474662041341128704,5,4227,Harrison,Butker,KC,K,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,165,321,468944645166985216,3,1067,Marvin,Jones,DET,WR,Active,8
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,166,322,69768813763510272,8,4066,Evan,Engram,NYG,TE,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,167,323,601198801197260800,2,1339,Zach,Ertz,PHI,TE,Active,7
644097339790827520,NCAA OHIO VALLEY,644097340822597632,14,168,324,347683464398749696,9,6853,Van,Jefferson,LAR,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,169,337,347683464398749696,9,5095,Daniel,Carlson,LV,K,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,170,338,327689364916146176,12,6857,Collin,Johnson,JAX,WR,Injured Reserve,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,171,339,69768813763510272,8,5185,Allen,Lazard,GB,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,172,340,468944645166985216,3,1264,Justin,Tucker,BAL,K,Active,8
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,173,341,474662041341128704,5,5004,Ito,Smith,ATL,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,174,342,601198801197260800,2,6824,Donovan,Peoples-Jones,CLE,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,175,343,635700695584043008,7,3202,Austin,Hooper,CLE,TE,Active,4
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,176,344,571753677428977664,1,BAL,Baltimore,Ravens,BAL,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,177,345,331558449374593024,6,WAS,Washington,Football Team,WAS,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,178,346,594242128851296256,10,3678,Wil,Lutz,NO,K,Active,4
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,179,347,472879969664495616,4,MIA,Miami,Dolphins,MIA,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,15,180,348,638193564806897664,11,TB,Tampa Bay,Buccaneers,TB,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,181,361,638193564806897664,11,6960,Tyler,Johnson,TB,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,182,362,472879969664495616,4,5024,James,Washington,PIT,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,183,363,594242128851296256,10,5870,Daniel,Jones,NYG,QB,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,184,364,331558449374593024,6,3161,Carson,Wentz,PHI,QB,Active,4
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,185,365,571753677428977664,1,5170,Phillip,Lindsay,DEN,RB,Injured Reserve,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,186,366,635700695584043008,7,SF,San Francisco,49ers,SF,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,187,367,601198801197260800,2,24,Matt,Ryan,ATL,QB,Active,12
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,188,368,474662041341128704,5,LAR,Los Angeles,Rams,LAR,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,189,369,468944645166985216,3,IND,Indianapolis,Colts,IND,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,190,370,69768813763510272,8,6847,Devin,Duvernay,BAL,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,191,371,327689364916146176,12,1266,Greg,Zuerlein,DAL,K,Active,8
644097339790827520,NCAA OHIO VALLEY,644097340822597632,16,192,372,347683464398749696,9,7045,Joshua,Kelley,LAC,RB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,193,385,347683464398749696,9,4943,Sam,Darnold,NYJ,QB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,194,386,327689364916146176,12,3271,Tyler,Higbee,LAR,TE,Active,4
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,195,387,69768813763510272,8,5878,N'Keal,Harry,NE,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,196,388,468944645166985216,3,515,Rob,Gronkowski,TB,TE,Active,10
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,197,389,474662041341128704,5,4381,Taysom,Hill,NO,QB,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,198,390,601198801197260800,2,5122,Boston,Scott,PHI,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,199,391,635700695584043008,7,4195,Jake,Elliott,PHI,K,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,200,392,571753677428977664,1,1144,Cole,Beasley,BUF,WR,Active,8
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,201,393,331558449374593024,6,6843,Albert,Okwuegbunam,DEN,TE,Injured Reserve,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,202,394,594242128851296256,10,6918,Salvon,Ahmed,MIA,RB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,203,395,472879969664495616,4,4150,Wayne,Gallman,NYG,RB,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,17,204,396,638193564806897664,11,5906,Dawson,Knox,BUF,TE,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,205,409,638193564806897664,11,5026,Tre'Quan,Smith,NO,WR,Injured Reserve,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,206,410,472879969664495616,4,2028,Derek,Carr,LV,QB,Active,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,207,411,594242128851296256,10,6234,Deonte,Harris,NO,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,208,412,331558449374593024,6,4571,Blake,Jarwin,DAL,TE,Injured Reserve,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,209,413,571753677428977664,1,1848,James,White,NE,RB,Active,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,210,414,635700695584043008,7,2325,Nelson,Agholor,LV,WR,Active,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,211,415,601198801197260800,2,2747,Jason,Myers,SEA,K,Active,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,212,416,474662041341128704,5,3328,Rashard,Higgins,CLE,WR,Active,4
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,213,417,468944645166985216,3,1476,Latavius,Murray,NO,RB,Active,7
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,214,418,69768813763510272,8,5007,Keke,Coutee,HOU,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,215,419,327689364916146176,12,SEA,Seattle,Seahawks,SEA,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,18,216,420,347683464398749696,9,4455,Matt,Breida,MIA,RB,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,217,433,347683464398749696,9,5009,Christopher,Herndon,NYJ,TE,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,218,434,327689364916146176,12,6906,Antonio,Gandy-Golden,WAS,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,219,435,69768813763510272,8,BUF,Buffalo,Bills,BUF,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,220,436,468944645166985216,3,2238,John,Brown,BUF,WR,Active,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,221,437,474662041341128704,5,5854,Drew,Lock,DEN,QB,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,222,438,601198801197260800,2,CAR,Carolina,Panthers,CAR,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,223,439,635700695584043008,7,4622,Keelan,Cole,JAX,WR,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,224,440,571753677428977664,1,5955,Hunter,Renfrow,LV,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,225,441,331558449374593024,6,6878,Anthony,McFarland,PIT,RB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,226,442,594242128851296256,10,TEN,Tennessee,Titans,TEN,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,227,443,472879969664495616,4,6744,Greg,Ward,PHI,WR,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,19,228,444,638193564806897664,11,6823,Jacob,Eason,IND,QB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,229,457,638193564806897664,11,4055,O.J.,Howard,TB,TE,Injured Reserve,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,230,458,472879969664495616,4,6850,Harrison,Bryant,CLE,TE,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,231,459,594242128851296256,10,5915,Andy,Isabella,ARI,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,232,460,331558449374593024,6,6951,Eno,Benjamin,ARI,RB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,233,461,571753677428977664,1,2118,Eric,Ebron,PIT,TE,Active,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,234,462,635700695584043008,7,4319,Zach,Pascal,IND,WR,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,235,463,601198801197260800,2,NYG,New York,Giants,NYG,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,236,464,474662041341128704,5,NO,New Orleans,Saints,NO,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,237,465,468944645166985216,3,CLE,Cleveland,Browns,CLE,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,238,466,69768813763510272,8,GB,Green Bay,Packers,GB,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,239,467,327689364916146176,12,2382,Duke,Johnson,HOU,RB,Active,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,20,240,468,347683464398749696,9,NYJ,New York,Jets,NYJ,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,241,481,347683464398749696,9,LAC,Los Angeles,Chargers,LAC,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,242,482,327689364916146176,12,6973,J.J.,Taylor,NE,RB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,243,483,69768813763510272,8,PHI,Philadelphia,Eagles,PHI,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,244,484,468944645166985216,3,MIN,Minnesota,Vikings,MIN,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,245,485,474662041341128704,5,6822,Jake,Fromm,BUF,QB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,246,486,601198801197260800,2,DAL,Dallas,Cowboys,DAL,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,247,487,635700695584043008,7,6290,Scott,Miller,TB,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,248,488,571753677428977664,1,ARI,Arizona,Cardinals,ARI,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,249,489,331558449374593024,6,5068,Kerryon,Johnson,DET,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,250,490,594242128851296256,10,JAX,Jacksonville,Jaguars,JAX,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,251,491,594242128851296256,10,KC,Kansas City,Chiefs,KC,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,21,252,492,638193564806897664,11,NE,New England,Patriots,NE,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,253,505,638193564806897664,11,1110,T.Y.,Hilton,IND,WR,Active,8
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,254,506,594242128851296256,10,7101,Rodney,Smith,CAR,RB,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,255,507,472879969664495616,4,6996,Jamycal,Hasty,SF,RB,Injured Reserve,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,256,508,331558449374593024,6,6919,Thaddeus,Moss,WAS,TE,Injured Reserve,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,257,509,571753677428977664,1,5131,Justin,Jackson,LAC,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,258,510,635700695584043008,7,CHI,Chicago,Bears,CHI,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,259,511,601198801197260800,2,ATL,Atlanta,Falcons,ATL,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,260,512,474662041341128704,5,5086,Marquez,Valdes-Scantling,GB,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,261,513,468944645166985216,3,6528,Joey,Slye,CAR,K,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,262,514,69768813763510272,8,59,Mason,Crosby,GB,K,Active,13
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,263,515,327689364916146176,12,4033,David,Njoku,CLE,TE,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,22,264,516,347683464398749696,9,3451,Ka'imi,Fairbairn,HOU,K,Active,4
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,265,529,347683464398749696,9,6059,Travis,Fulgham,PHI,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,266,530,327689364916146176,12,1817,Sammy,Watkins,KC,WR,Inactive,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,267,531,69768813763510272,8,4995,Ian,Thomas,CAR,TE,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,268,532,468944645166985216,3,138,Ben,Roethlisberger,PIT,QB,Active,16
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,269,533,474662041341128704,5,2306,Jameis,Winston,NO,QB,Active,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,270,534,601198801197260800,2,DEN,Denver,Broncos,DEN,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,271,535,635700695584043008,7,CIN,Cincinnati,Bengals,CIN,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,272,536,571753677428977664,1,344,Julian,Edelman,NE,WR,Injured Reserve,11
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,273,537,331558449374593024,6,5432,Cam,Sims,WAS,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,274,538,472879969664495616,4,LV,Las Vegas,Raiders,LV,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,275,539,594242128851296256,10,4171,Josh,Reynolds,LAR,WR,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,23,276,540,638193564806897664,11,3976,Mitchell,Trubisky,CHI,QB,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,277,553,638193564806897664,11,6989,Marquez,Callaway,NO,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,278,554,472879969664495616,4,5965,Miles,Boykin,BAL,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,279,555,594242128851296256,10,4994,Kalen,Ballage,LAC,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,280,556,331558449374593024,6,6039,Ty,Johnson,NYJ,RB,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,281,557,571753677428977664,1,830,A.J.,Green,CIN,WR,Active,9
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,282,558,635700695584043008,7,6011,Gardner,Minshew,JAX,QB,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,283,559,601198801197260800,2,4089,Gerald,Everett,LAR,TE,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,284,560,474662041341128704,5,DET,Detroit,Lions,DET,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,285,561,468944645166985216,3,1386,Giovani,Bernard,CIN,RB,Active,7
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,286,562,69768813763510272,8,6083,Matt,Gay,LAR,K,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,287,563,327689364916146176,12,HOU,Houston,Texans,HOU,DEF,,
644097339790827520,NCAA OHIO VALLEY,644097340822597632,24,288,564,347683464398749696,9,4038,John,Ross,CIN,WR,Injured Reserve,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,289,577,347683464398749696,9,5995,Justice,Hill,BAL,RB,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,290,578,327689364916146176,12,1433,Brandon,McManus,DEN,K,Active,7
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,291,579,69768813763510272,8,5013,Anthony,Miller,CHI,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,292,580,468944645166985216,3,6421,Jalen,Guyton,LAC,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,293,581,474662041341128704,5,6927,Quez,Watkins,PHI,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,294,582,601198801197260800,2,1837,Jimmy,Garoppolo,SF,QB,Injured Reserve,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,295,583,635700695584043008,7,2257,Carlos,Hyde,SEA,RB,Active,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,296,584,571753677428977664,1,2152,Teddy,Bridgewater,CAR,QB,Active,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,297,585,331558449374593024,6,5889,Bryce,Love,WAS,RB,Injured Reserve,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,298,586,472879969664495616,4,503,Graham,Gano,NYG,K,Active,11
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,299,587,594242128851296256,10,4233,Zane,Gonzalez,ARI,K,Injured Reserve,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,25,300,588,638193564806897664,11,5230,Michael,Badgley,LAC,K,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,301,601,638193564806897664,11,5046,Royce,Freeman,DEN,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,302,602,594242128851296256,10,7135,Freddie,Swain,SEA,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,303,603,594242128851296256,10,4274,David,Moore,SEA,WR,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,304,604,331558449374593024,6,5130,Auden,Tate,CIN,WR,Injured Reserve,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,305,605,571753677428977664,1,1945,Chris,Boswell,PIT,K,Active,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,306,606,635700695584043008,7,2378,Tevin,Coleman,SF,RB,Active,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,307,607,601198801197260800,2,391,Ryan,Succop,TB,K,Active,11
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,308,608,474662041341128704,5,5549,Darrel,Williams,KC,RB,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,309,609,468944645166985216,3,2671,Josh,Lambo,JAX,K,Injured Reserve,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,310,610,594242128851296256,10,4741,Dan,Arnold,ARI,TE,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,311,611,327689364916146176,12,4147,Samaje,Perine,CIN,RB,Active,3
644097339790827520,NCAA OHIO VALLEY,644097340822597632,26,312,612,347683464398749696,9,6007,Ryquell,Armstead,JAX,RB,Reserve/COVID-19,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,313,625,347683464398749696,9,5100,Jordan,Wilkins,IND,RB,Reserve/COVID-19,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,314,626,327689364916146176,12,6866,K.J.,Hill,LAC,WR,Active,0
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,315,627,594242128851296256,10,6063,Tyron,Johnson,LAC,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,316,628,468944645166985216,3,5911,Jalen,Hurd,SF,WR,Injured Reserve,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,317,629,474662041341128704,5,1833,Damien,Williams,KC,RB,Voluntary Opt Out,6
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,318,630,601198801197260800,2,2583,Tyrell,Williams,LV,WR,Injured Reserve,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,319,631,635700695584043008,7,6402,Steven,Sims,WAS,WR,Active,1
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,320,632,571753677428977664,1,2588,Malcolm,Brown,LAR,RB,Active,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,321,633,331558449374593024,6,2331,Breshad,Perriman,NYJ,WR,Active,5
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,322,634,594242128851296256,10,5323,Equanimeous,St. Brown,GB,WR,Active,2
644097339790827520,NCAA OHIO VALLEY,644097340822597632,27,323,635,594242128851296256,10,2711,Taylor,Heinicke,WAS,QB,Active,5
