Year,LeagueID,LeagueName,RosterID,OwnerID,OwnerName,Division,DivisionName,Wins,Losses,PointsFor,PointsAgainst
2024,1051381320515002368,NCAA HISTORICALLY BLACK,5,519656908428791808,tpearson2222,2,Hurricane,1,10,1116.54,1453.46
2024,1051381320515002368,NCAA HISTORICALLY BLACK,6,692168840821411840,DeanFalcon,2,Hurricane,5,6,1360.12,1322.28
2024,1051381320515002368,NCAA HISTORICALLY BLACK,7,519728067978186752,StrikerS091,1,Mississippi River,5,6,1224.04,1350.7
2024,1051381320515002368,NCAA HISTORICALLY BLACK,8,467835045181124608,wblack2012,1,Mississippi River,8,3,1466.5,1255.84
2024,1051381320515002368,NCAA HISTORICALLY BLACK,9,,Unknown,2,Hurricane,3,8,1353.8,1407.54
2024,1051381320515002368,NCAA HISTORICALLY BLACK,10,694233255825719296,bb7661KING,2,Hurricane,6,5,1349.58,1343.84
2024,1051381320515002368,NCAA HISTORICALLY BLACK,11,327614483000217600,Jerryb83,1,Mississippi River,6,5,1462.32,1403.76
2024,1051381320515002368,NCAA HISTORICALLY BLACK,12,520088376557371392,scoobydaeaglemahomes,1,Mississippi River,7,4,1424.8,1439.98
2025,1197684159036805120,NCAA OHIO VALLEY,1,571753677428977664,Mistafyer,2,Southern,5,6,1483.44,1432.68
2025,1197684159036805120,NCAA OHIO VALLEY,2,601198801197260800,LMarkiewicz04,2,Southern,9,2,1581.1,1327.78
2025,1197684159036805120,NCAA OHIO VALLEY,3,468944645166985216,srcav,2,Southern,4,7,1258.06,1274.38
2025,1197684159036805120,NCAA OHIO VALLEY,4,472879969664495616,ethansherwood22,2,Southern,9,2,1593.24,1356.76
2025,1197684159036805120,NCAA OHIO VALLEY,5,474662041341128704,Dreev,1,Yankee,6,5,1476.34,1504.7
2025,1197684159036805120,NCAA OHIO VALLEY,6,331558449374593024,leathershoe4,2,Southern,7,4,1521.82,1347.98
2025,1197684159036805120,NCAA OHIO VALLEY,7,635700695584043008,charlielol,1,Yankee,2,9,1243.02,1387.64
2025,1197684159036805120,NCAA OHIO VALLEY,8,426756284365160448,mooremc,1,Yankee,1,10,1051.76,1439.0
2025,1197684159036805120,NCAA OHIO VALLEY,9,,Unknown,1,Yankee,4,7,1209.76,1493.26
2025,1197684159036805120,NCAA OHIO VALLEY,10,594242128851296256,edgeofdefeat,1,Yankee,7,4,1371.62,1374.14
2025,1197684159036805120,NCAA OHIO VALLEY,11,638193564806897664,Romantryert,1,Yankee,6,5,1579.12,1533.84
2025,1197684159036805120,NCAA OHIO VALLEY,12,300814106795974656,Firephool,2,Southern,6,5,1544.36,1441.48
2025,1197683891784134656,NCAA MOUNTAIN WEST,1,596835723861082112,RicochetRay,1,SAINT,9,2,1836.28,1400.98
2025,1197683891784134656,NCAA MOUNTAIN WEST,2,463106510101147648,jmdorsey00,2,SIN,5,6,1486.88,1543.46
2025,1197683891784134656,NCAA MOUNTAIN WEST,3,560626155833876480,HonoredMexican,1,SAINT,7,4,1538.52,1339.86
2025,1197683891784134656,NCAA MOUNTAIN WEST,4,571767410708901888,Kyvend01,2,SIN,1,10,986.2,1431.62
2025,1197683891784134656,NCAA MOUNTAIN WEST,5,405986781335408640,RyGuy95,1,SAINT,5,6,1138.08,1421.82
2025,1197683891784134656,NCAA MOUNTAIN WEST,6,837430327189295104,KlondikeBar,2,SIN,5,6,1405.7,1364.74
2025,1197683891784134656,NCAA MOUNTAIN WEST,7,604155835978944512,Vikes1819,1,SAINT,2,9,1334.58,1460.7
2025,1197683891784134656,NCAA MOUNTAIN WEST,8,325726913966395392,bkoldham,2,SIN,5,6,1283.66,1368.08
2025,1197683891784134656,NCAA MOUNTAIN WEST,9,589001974318403584,Mrhawke19,1,SAINT,6,5,1464.1,1447.06
2025,1197683891784134656,NCAA MOUNTAIN WEST,10,814354227357908992,Twistedmentat,2,SIN,8,3,1502.54,1343.54
2025,1197683891784134656,NCAA MOUNTAIN WEST,11,702897403514159104,bdub3,1,SAINT,8,3,1540.26,1307.84
2025,1197683891784134656,NCAA MOUNTAIN WEST,12,734939566091436032,noahdaboa,2,SIN,5,6,1419.46,1506.56
2025,1197683812742483968,NCAA HISTORICALLY BLACK,1,471427194132885504,PhantomXX,2,Hurricane,8,3,1594.38,1282.14
2025,1197683812742483968,NCAA HISTORICALLY BLACK,2,726970553457537024,IndyFantasyGod,1,Mississippi River,2,9,803.6,1342.22
2025,1197683812742483968,NCAA HISTORICALLY BLACK,3,640052303377952768,lcummings,2,Hurricane,6,5,1475.08,1430.12
2025,1197683812742483968,NCAA HISTORICALLY BLACK,4,471080793406435328,memphismaniac,1,Mississippi River,4,7,1441.46,1492.86
2025,1197683812742483968,NCAA HISTORICALLY BLACK,5,1072700435921838080,DaMagic436,2,Hurricane,10,1,1595.22,1334.58
2025,1197683812742483968,NCAA HISTORICALLY BLACK,6,692168840821411840,DeanFalcon,2,Hurricane,5,6,1237.22,1303.24
2025,1197683812742483968,NCAA HISTORICALLY BLACK,7,519728067978186752,StrikerS091,1,Mississippi River,3,8,1172.48,1386.94
2025,1197683812742483968,NCAA HISTORICALLY BLACK,8,467835045181124608,wblack2012,1,Mississippi River,8,3,1632.98,1357.8
2025,1197683812742483968,NCAA HISTORICALLY BLACK,9,1260322259726249984,Pookieboom,2,Hurricane,2,9,1084.24,1307.66
2025,1197683812742483968,NCAA HISTORICALLY BLACK,10,694233255825719296,bb7661KING,2,Hurricane,6,5,1424.08,1417.8
2025,1197683812742483968,NCAA HISTORICALLY BLACK,11,327614483000217600,Jerryb83,1,Mississippi River,5,6,1322.76,1339.84
2025,1197683812742483968,NCAA HISTORICALLY BLACK,12,520088376557371392,scoobydaeaglemahomes,1,Mississippi River,7,4,1439.94,1228.24
2025,1197683737584746496,NCAA USA,1,389658700735868928,dh671,2,TWISTER,7,4,1479.34,1251.78
2025,1197683737584746496,NCAA USA,2,464625836192952320,brooksy33,1,GULF,8,3,1443.18,1461.82
2025,1197683737584746496,NCAA USA,3,599286882408394752,Botro,2,TWISTER,8,3,1656.5,1355.9
2025,1197683737584746496,NCAA USA,4,692542511834558464,GRIDIRONGANG81,1,GULF,2,9,1075.94,1449.68
2025,1197683737584746496,NCAA USA,5,866509840124641280,JustTouchdown1221,2,TWISTER,5,6,1414.42,1454.28
2025,1197683737584746496,NCAA USA,6,560611777479667712,PatrickT21,2,TWISTER,7,4,1503.68,1349.3
2025,1197683737584746496,NCAA USA,7,81535409754357760,arandrea,2,TWISTER,5,6,1407.64,1397.58
2025,1197683737584746496,NCAA USA,8,605439246030925824,krichknowsbest,2,TWISTER,8,3,1421.34,1195.76
2025,1197683737584746496,NCAA USA,9,787224085817044992,masshole4eva,1,GULF,5,6,1308.18,1309.04
2025,1197683737584746496,NCAA USA,10,590358219562455040,Woolley69,1,GULF,6,5,1293.36,1216.96
2025,1197683737584746496,NCAA USA,11,460257215329071104,bshouseman,1,GULF,5,6,1336.62,1435.58
2025,1197683737584746496,NCAA USA,12,650627977721245696,BroncoZzz,1,GULF,0,11,994.78,1457.3
2025,1197683676763148288,NCAA IVY,1,470912510262767616,FlynnD,1,RICH,4,7,1404.48,1464.22
2025,1197683676763148288,NCAA IVY,2,463212708402032640,Matthew12,2,SMART,1,10,1051.7,1484.04
2025,1197683676763148288,NCAA IVY,3,480124073456693248,Jrodr71,1,RICH,5,6,1309.94,1339.0
2025,1197683676763148288,NCAA IVY,4,570803989783429120,alecgagnon2001,2,SMART,8,3,1560.98,1431.46
2025,1197683676763148288,NCAA IVY,5,395321276102627328,ccassidy,1,RICH,8,3,1617.1,1325.18
2025,1197683676763148288,NCAA IVY,6,1017588201080369152,TJWATTDPOY25,2,SMART,8,3,1512.5,1311.42
2025,1197683676763148288,NCAA IVY,7,1135784589957652480,Hambnr,1,RICH,4,7,1308.4,1447.16
2025,1197683676763148288,NCAA IVY,8,461688192555282432,PhilupMynuts,2,SMART,9,2,1486.52,1313.2
2025,1197683676763148288,NCAA IVY,9,82696315553071104,TheBear1973,1,RICH,6,5,1375.42,1302.06
2025,1197683676763148288,NCAA IVY,10,1142198466060402688,BLACK93BOIZS,2,SMART,0,11,983.04,1478.46
2025,1197683676763148288,NCAA IVY,11,460895027179024384,jtheadrick98,1,RICH,6,5,1620.88,1511.66
2025,1197683676763148288,NCAA IVY,12,464595147808567296,cobrapanther99,2,SMART,7,4,1558.3,1381.4
2025,1197683625282244608,NCAA WILD,1,457579310098673664,LanceBoneau,1,PLAINS,9,2,1771.7,1243.06
2025,1197683625282244608,NCAA WILD,2,545391514915762176,Hart123,2,VALLEY,8,3,1514.54,1319.06
2025,1197683625282244608,NCAA WILD,3,441392312380026880,4thdownTD,1,PLAINS,5,6,1391.3,1485.14
2025,1197683625282244608,NCAA WILD,4,635935003657723904,matthewitz,2,VALLEY,4,7,1032.92,1421.82
2025,1197683625282244608,NCAA WILD,5,642578171354484736,FareedB,1,PLAINS,5,6,1355.98,1361.22
2025,1197683625282244608,NCAA WILD,6,203496917160697856,ThomasHarris,2,VALLEY,7,4,1422.08,1390.98
2025,1197683625282244608,NCAA WILD,7,1213324396148572161,mrflack,1,PLAINS,1,10,1033.72,1450.0
2025,1197683625282244608,NCAA WILD,8,462714981117325312,mku1tra,2,VALLEY,5,6,1474.48,1443.62
2025,1197683625282244608,NCAA WILD,9,603083535368134656,MrBarryMcCockiner,1,PLAINS,3,8,1082.26,1377.98
2025,1197683625282244608,NCAA WILD,10,505166677990699008,olddominion2020,2,VALLEY,9,2,1722.42,1192.5
2025,1197683625282244608,NCAA WILD,11,434740393972592640,Squinto,1,PLAINS,5,6,1367.32,1449.44
2025,1197683625282244608,NCAA WILD,12,448446449538035712,DBGiants,2,VALLEY,5,6,1356.9,1390.8
2025,1197683509209083904,NCAA BIG SKY,1,456258200757334016,WillyP15,2,Colonies,5,6,1445.76,1521.26
2025,1197683509209083904,NCAA BIG SKY,2,439255136309604352,PapaCrowther,2,Colonies,6,5,1333.38,1331.8
2025,1197683509209083904,NCAA BIG SKY,3,449327253101211648,Beastchewy15,2,Colonies,8,3,1608.58,1333.5
2025,1197683509209083904,NCAA BIG SKY,4,519439276311531520,Elestial,1,Frontier,6,5,1313.54,1390.56
2025,1197683509209083904,NCAA BIG SKY,5,465934519652839424,agrakush,2,Colonies,1,10,1008.96,1419.98
2025,1197683509209083904,NCAA BIG SKY,6,424793511431262208,Elwayluva7,1,Frontier,9,2,1753.46,1335.62
2025,1197683509209083904,NCAA BIG SKY,7,78892531970359296,fballfreek80,2,Colonies,6,5,1435.24,1297.84
2025,1197683509209083904,NCAA BIG SKY,8,437413803001376768,Vitus,1,Frontier,9,2,1873.26,1202.8
2025,1197683509209083904,NCAA BIG SKY,9,448641292377780224,Pinky7373,1,Frontier,2,9,955.0,1333.26
2025,1197683509209083904,NCAA BIG SKY,10,334014945886748672,thejockytype,2,Colonies,3,8,769.94,1337.26
2025,1197683509209083904,NCAA BIG SKY,11,604388962898866176,mgrant55,1,Frontier,3,8,1073.98,1310.04
2025,1197683509209083904,NCAA BIG SKY,12,519767126595325952,mssullivan2022,1,Frontier,8,3,1544.9,1302.08
2025,1192383184619986944,NCAA PIONEER,1,533363986486435840,MattJB87,2,FREEDOM,3,8,1414.0,1529.46
2025,1192383184619986944,NCAA PIONEER,2,468638573403303936,DownLoMoJo,1,PATRIOT,8,3,1477.84,1292.7
2025,1192383184619986944,NCAA PIONEER,3,459110344502013952,MyFingerPoints,1,PATRIOT,10,1,1517.02,1199.62
2025,1192383184619986944,NCAA PIONEER,4,439351925129867264,Daphud,2,FREEDOM,5,6,1354.72,1473.28
2025,1192383184619986944,NCAA PIONEER,5,432164755709370368,EBurkhart,1,PATRIOT,3,8,1017.9,1386.5
2025,1192383184619986944,NCAA PIONEER,6,455753261765357568,BDAVIS309,1,PATRIOT,4,7,1249.04,1540.88
2025,1192383184619986944,NCAA PIONEER,7,398884413687001088,Ortizz,2,FREEDOM,4,7,1462.9,1514.94
2025,1192383184619986944,NCAA PIONEER,8,339931221767249920,CrownMeKing,2,FREEDOM,6,5,1552.3,1427.66
2025,1192383184619986944,NCAA PIONEER,9,602687087556231168,DictatorBerry,1,PATRIOT,6,5,1362.58,1468.02
2025,1192383184619986944,NCAA PIONEER,10,315736569111650304,JMullen175,2,FREEDOM,9,2,1567.34,1111.78
2025,1192383184619986944,NCAA PIONEER,11,325873712534421504,FatPat1251,1,PATRIOT,7,4,1698.74,1407.0
2025,1192383184619986944,NCAA PIONEER,12,872594465284677632,UrMomsFavoriteCoach,2,FREEDOM,1,10,1119.3,1441.84
2025,1192383143762542592,NCAA SUN BELT,1,,Unknown,2,REBEL,7,4,1322.06,1385.54
2025,1192383143762542592,NCAA SUN BELT,2,873461886535036928,Tommybuckets000,2,REBEL,8,3,1287.76,1197.3
2025,1192383143762542592,NCAA SUN BELT,3,481957045667360768,Prestongee17,1,BIBLE,3,8,1330.9,1353.2
2025,1192383143762542592,NCAA SUN BELT,4,447283305738399744,lucchityler,2,REBEL,3,8,898.1,1293.02
2025,1192383143762542592,NCAA SUN BELT,5,546466738316963840,PackMan1212,1,BIBLE,3,8,1256.88,1381.14
2025,1192383143762542592,NCAA SUN BELT,6,465019661495300096,Raidersforte,2,REBEL,7,4,1474.04,1288.84
2025,1192383143762542592,NCAA SUN BELT,7,547214728132608000,alphabeasttt,1,BIBLE,8,3,1528.1,1306.44
2025,1192383143762542592,NCAA SUN BELT,8,441362521463451648,yoboihawks,2,REBEL,6,5,1416.62,1173.8
2025,1192383143762542592,NCAA SUN BELT,9,380128482900062208,denvermanning,1,BIBLE,5,6,1228.16,1289.92
2025,1192383143762542592,NCAA SUN BELT,10,441330448283463680,Fr3shBC11,1,BIBLE,2,9,856.4,1303.8
2025,1192383143762542592,NCAA SUN BELT,11,1235453121577111552,Resolhjk,1,BIBLE,8,3,1350.74,1176.4
2025,1192383143762542592,NCAA SUN BELT,12,465297932204109824,utsa,2,REBEL,6,5,1362.44,1162.8
2025,1192383107391332352,NCAA BIG 12,1,446530486903238656,BigSexy3422,1,HEAT,3,8,1208.44,1352.86
2025,1192383107391332352,NCAA BIG 12,2,667752373111824384,trev7293,2,WIND,6,5,1247.6,1383.44
2025,1192383107391332352,NCAA BIG 12,3,533541056352481280,DavidJimm,2,WIND,6,5,1301.38,1325.62
2025,1192383107391332352,NCAA BIG 12,4,425362114291437568,deadheadshane,1,HEAT,7,4,1606.96,1449.32
2025,1192383107391332352,NCAA BIG 12,5,464117743042424832,robertlouis7,1,HEAT,11,0,1919.48,1205.08
2025,1192383107391332352,NCAA BIG 12,6,335910160469880832,elianbruger,1,HEAT,4,7,1364.46,1380.3
2025,1192383107391332352,NCAA BIG 12,7,425386065373691904,Frankeen,2,WIND,6,5,1511.48,1382.22
2025,1192383107391332352,NCAA BIG 12,8,543929284962770944,alicho,1,HEAT,7,4,1423.86,1378.96
2025,1192383107391332352,NCAA BIG 12,9,453711063846744064,rchau56,2,WIND,5,6,1342.64,1435.7
2025,1192383107391332352,NCAA BIG 12,10,989926421084557312,FalconsRULE7,2,WIND,0,11,788.64,1441.3
2025,1192383107391332352,NCAA BIG 12,11,619190004979138560,CousinMose15,1,HEAT,7,4,1468.0,1379.74
2025,1192383107391332352,NCAA BIG 12,12,820771678849171456,Gangly22,2,WIND,4,7,1402.54,1470.94
2025,1192383069776863232,NCAA ACC,1,571754879825395712,ChrisW21,2,COASTAL,7,4,1486.22,1387.38
2025,1192383069776863232,NCAA ACC,2,568115266901286912,MattyBent,2,COASTAL,4,7,1374.62,1376.0
2025,1192383069776863232,NCAA ACC,3,870105403659309056,spendawg,2,COASTAL,5,6,1261.92,1429.58
2025,1192383069776863232,NCAA ACC,4,455836851501002752,landonh12,2,COASTAL,2,9,1247.36,1470.7
2025,1192383069776863232,NCAA ACC,5,468618720470626304,Yarby,1,ATLANTIC,5,6,1386.6,1462.46
2025,1192383069776863232,NCAA ACC,6,463453800313647104,WhiskyScientist,1,ATLANTIC,5,6,1486.32,1447.74
2025,1192383069776863232,NCAA ACC,7,453658285061435392,fatalbeast,2,COASTAL,9,2,1416.12,1385.76
2025,1192383069776863232,NCAA ACC,8,456168604006608896,eperedetto,1,ATLANTIC,3,8,1302.68,1506.16
2025,1192383069776863232,NCAA ACC,9,668318967567323136,markandrewsisthegoat,2,COASTAL,3,8,1341.9,1395.58
2025,1192383069776863232,NCAA ACC,10,713189676609003520,LetsGooooo365,1,ATLANTIC,7,4,1541.12,1496.92
2025,1192383069776863232,NCAA ACC,11,458070829909929984,Campbell8,1,ATLANTIC,6,5,1544.8,1505.28
2025,1192383069776863232,NCAA ACC,12,302575527556825088,dilbennett,1,ATLANTIC,10,1,1774.6,1300.7
2025,1192383038721757184,NCAA PAC 12,1,917575404431831040,nshox2,2,SOUTH,0,11,945.3,1490.94
2025,1192383038721757184,NCAA PAC 12,2,709857172258881536,KamaraGOAT41,2,SOUTH,7,4,1549.54,1266.58
2025,1192383038721757184,NCAA PAC 12,3,470320542868566016,Dunebuggy619,1,NORTH,7,4,1447.46,1383.7
2025,1192383038721757184,NCAA PAC 12,4,477666723663704064,chzhead412,1,NORTH,8,3,1649.7,1443.18
2025,1192383038721757184,NCAA PAC 12,5,454372407956729856,laynemercer,1,NORTH,5,6,1294.5,1369.62
2025,1192383038721757184,NCAA PAC 12,6,338823136923381760,samggannon,1,NORTH,5,6,1230.54,1260.82
2025,1192383038721757184,NCAA PAC 12,7,597246797479469056,wrightc214,2,SOUTH,8,3,1870.44,1392.62
2025,1192383038721757184,NCAA PAC 12,8,460348260653985792,keppin,2,SOUTH,3,8,1142.74,1420.52
2025,1192383038721757184,NCAA PAC 12,9,519390092788297728,ScottyW13,1,NORTH,1,10,1100.38,1610.7
2025,1192383038721757184,NCAA PAC 12,10,534619662650601472,ImagineWiigons,1,NORTH,8,3,1491.02,1231.22
2025,1192383038721757184,NCAA PAC 12,11,76460245878456320,seniormeow,2,SOUTH,5,6,1305.9,1339.6
2025,1192383038721757184,NCAA PAC 12,12,450806182555152384,lmerkouSaints,2,SOUTH,9,2,1608.7,1426.72
2025,1188461140190814208,NCAA SEC,1,441458152391569408,tedman546,1,EAST,2,9,1290.6,1405.24
2025,1188461140190814208,NCAA SEC,2,508516852143693824,errand,2,WEST,8,3,1605.78,1386.52
2025,1188461140190814208,NCAA SEC,3,457957045534978048,ChadLowe,1,EAST,3,8,1340.88,1409.02
2025,1188461140190814208,NCAA SEC,4,446524535810813952,ahhchainsaw,2,WEST,7,4,1502.04,1281.74
2025,1188461140190814208,NCAA SEC,5,562032371824951296,ryank45,2,WEST,6,5,1237.04,1331.94
2025,1188461140190814208,NCAA SEC,6,510556455562792960,thatmansanti,2,WEST,9,2,1793.02,1344.84
2025,1188461140190814208,NCAA SEC,7,461680102409760768,kodakjack,1,EAST,2,9,959.84,1315.08
2025,1188461140190814208,NCAA SEC,8,634614368377589760,MENDl,1,EAST,3,8,1118.44,1364.0
2025,1188461140190814208,NCAA SEC,9,1113534815812308992,booogzz,1,EAST,4,7,1142.04,1324.92
2025,1188461140190814208,NCAA SEC,10,738509609173684224,PigMinnow,1,EAST,9,2,1558.32,1316.84
2025,1188461140190814208,NCAA SEC,11,560284880620699648,devbovino,2,WEST,8,3,1414.28,1285.24
2025,1188461140190814208,NCAA SEC,12,445468333035220992,JosephMarin07,2,WEST,5,6,1203.4,1400.3
2025,1187162832969211904,NCAA BIG 10,1,465720627639087104,Mo00,1,EAST,3,8,1200.1,1470.86
2025,1187162832969211904,NCAA BIG 10,2,438178170542223360,EthanH,2,WEST,6,5,1642.0,1349.7
2025,1187162832969211904,NCAA BIG 10,3,437465313911500800,kfitch3p,2,WEST,1,10,1024.72,1430.56
2025,1187162832969211904,NCAA BIG 10,4,572115807636807680,BigTexas8,1,EAST,4,7,1217.72,1399.12
2025,1187162832969211904,NCAA BIG 10,5,385118789936812032,AngeloCer,1,EAST,4,7,1298.04,1441.06
2025,1187162832969211904,NCAA BIG 10,6,460511267564548096,laxbro000,2,WEST,7,4,1376.24,1360.76
2025,1187162832969211904,NCAA BIG 10,7,460518714907815936,linkoftime1,2,WEST,9,2,1888.38,1391.94
2025,1187162832969211904,NCAA BIG 10,8,1224029555879055360,sirlukedude,1,EAST,5,6,1304.12,1310.72
2025,1187162832969211904,NCAA BIG 10,9,559208653427675136,Klashified,1,EAST,7,4,1626.6,1433.12
2025,1187162832969211904,NCAA BIG 10,10,459225788735025152,richardson98,2,WEST,6,5,1344.28,1457.22
2025,1187162832969211904,NCAA BIG 10,11,471056290550902784,Schuflakka,2,WEST,7,4,1531.28,1459.94
2025,1187162832969211904,NCAA BIG 10,12,443870183853912064,chrispychicken,1,EAST,7,4,1473.82,1422.3
2025,1183984327853932544,NCAA BIG EAST & CO.,1,1087519270663258112,sblau24,2,NORTHEAST,4,7,1399.04,1443.8
2025,1183984327853932544,NCAA BIG EAST & CO.,2,1171256102760251392,hurlken,2,NORTHEAST,3,8,1149.4,1415.02
2025,1183984327853932544,NCAA BIG EAST & CO.,3,718415247781732352,averagedude23,1,MIDEAST,8,3,1224.4,1227.74
2025,1183984327853932544,NCAA BIG EAST & CO.,4,456129190995947520,vinceA762,1,MIDEAST,10,1,1546.28,1313.94
2025,1183984327853932544,NCAA BIG EAST & CO.,5,836025225756934144,GuhhhhReggggg38,2,NORTHEAST,6,5,1411.82,1394.78
2025,1183984327853932544,NCAA BIG EAST & CO.,6,443323427143544832,joonbug,1,MIDEAST,7,4,1564.98,1397.7
2025,1183984327853932544,NCAA BIG EAST & CO.,7,456159345906806784,CodeKhaos,2,NORTHEAST,9,2,1761.56,1442.08
2025,1183984327853932544,NCAA BIG EAST & CO.,8,456167283761344512,Claser,2,NORTHEAST,4,7,1437.04,1386.7
2025,1183984327853932544,NCAA BIG EAST & CO.,9,802480422482206720,JEANTY,1,MIDEAST,3,8,1204.48,1498.74
2025,1183984327853932544,NCAA BIG EAST & CO.,10,,Unknown,1,MIDEAST,5,6,1433.26,1359.36
2025,1183984327853932544,NCAA BIG EAST & CO.,11,456182244336201728,Ianiners,2,NORTHEAST,0,11,1072.94,1498.56
2025,1183984327853932544,NCAA BIG EAST & CO.,12,64174089933570048,ryno,1,MIDEAST,7,4,1511.2,1337.98
