LeagueYear,league_id,weekNum,roster_id,lookupID,starter,starter_points,array_index,label
2025,1.1923831437625423e+18,5,8,1.1923831437625424e+19,7525,19.4,6,"DeVonta Smith, WR (PHI)"
2025,1.1923831437625423e+18,5,8,1.1923831437625424e+19,8130,9.1,7,"Trey McBride, TE (ARI)"
2025,1.1923831437625423e+18,5,8,1.1923831437625424e+19,9224,10.8,8,"Chase Brown, RB (CIN)"
2025,1.1923831437625423e+18,5,8,1.1923831437625424e+19,6783,3.5,9,"Jerry Jeudy, WR (CLE)"
2025,1.1923831437625423e+18,5,8,1.1923831437625424e+19,11792,2.0,10,"Will Reichard, K (MIN)"
2025,1.1923831437625423e+18,5,8,1.1923831437625424e+19,MIA,5.0,11,"Miami Dolphins, DEF (MIA)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,6904,20.62,1,"Jalen Hurts, QB (PHI)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,5892,8.1,2,"David Montgomery, RB (DET)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,7543,9.5,3,"Travis Etienne, RB (JAX)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,12530,5.5,4,"Travis Hunter, WR (JAX)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,5859,14.0,5,"A.J. Brown, WR (PHI)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,7525,8.9,6,"DeVonta Smith, WR (PHI)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,8130,21.2,7,"Trey McBride, TE (ARI)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,9224,8.9,8,"Chase Brown, RB (CIN)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,6783,9.3,9,"Jerry Jeudy, WR (CLE)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,2747,10.0,10,"Jason Myers, K (SEA)"
2025,1.1923831437625423e+18,6,8,1.1923831437625424e+19,MIA,1.0,11,"Miami Dolphins, DEF (MIA)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,6904,24.04,1,"Jalen Hurts, QB (PHI)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,5892,5.9,2,"David Montgomery, RB (DET)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,7543,6.5,3,"Travis Etienne, RB (JAX)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,6794,12.9,4,"Justin Jefferson, WR (MIN)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,5859,28.1,5,"A.J. Brown, WR (PHI)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,7525,33.3,6,"DeVonta Smith, WR (PHI)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,8130,29.4,7,"Trey McBride, TE (ARI)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,9224,12.0,8,"Chase Brown, RB (CIN)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,11647,7.5,9,"Kimani Vidal, RB (LAC)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,2747,9.0,10,"Jason Myers, K (SEA)"
2025,1.1923831437625423e+18,7,8,1.1923831437625424e+19,MIA,4.0,11,"Miami Dolphins, DEF (MIA)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,6904,25.36,1,"Jalen Hurts, QB (PHI)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,9224,25.5,2,"Chase Brown, RB (CIN)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,11647,19.7,3,"Kimani Vidal, RB (LAC)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,6794,14.4,4,"Justin Jefferson, WR (MIN)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,6783,0.0,5,"Jerry Jeudy, WR (CLE)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,7525,14.4,6,"DeVonta Smith, WR (PHI)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,7553,14.9,7,"Kyle Pitts, TE (ATL)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,5927,14.4,8,"Terry McLaurin, WR (WAS)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,9504,16.5,9,"Kayshon Boutte, WR (NE)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,11792,5.0,10,"Will Reichard, K (MIN)"
2025,1.1923831437625423e+18,8,8,1.1923831437625424e+19,SF,-3.0,11,"San Francisco 49ers, DEF (SF)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,7523,21.2,1,"Trevor Lawrence, QB (JAX)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,12534,22.8,2,"Kyle Monangai, RB (CHI)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,11647,2.0,3,"Kimani Vidal, RB (LAC)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,6794,16.7,4,"Justin Jefferson, WR (MIN)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,9504,0.0,5,"Kayshon Boutte, WR (NE)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,8117,0.0,6,"Jalen Tolbert, WR (DAL)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,8130,16.5,7,"Trey McBride, TE (ARI)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,5892,10.0,8,"David Montgomery, RB (DET)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,9224,19.2,9,"Chase Brown, RB (CIN)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,11792,11.0,10,"Will Reichard, K (MIN)"
2025,1.1923831437625423e+18,9,8,1.1923831437625424e+19,SF,4.0,11,"San Francisco 49ers, DEF (SF)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,9758,8.72,1,"C.J. Stroud, QB (HOU)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,9221,15.0,2,"Jahmyr Gibbs, RB (DET)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,12507,8.1,3,"Omarion Hampton, RB (LAC)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,11632,12.1,4,"Malik Nabers, WR (NYG)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,9488,17.4,5,"Jaxon Smith-Njigba, WR (SEA)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,9997,28.1,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,11604,15.3,7,"Brock Bowers, TE (LV)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,12484,5.2,8,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,8676,9.3,9,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,2020,6.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,1,9,1.1923831437625424e+19,PHI,4.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,9508,0.0,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,12484,15.2,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,8676,2.3,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,9997,12.1,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,12493,4.3,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,3214,1.9,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,11597,14.5,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,2020,6.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,10,9,1.1923831437625424e+19,PHI,14.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,9508,8.4,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,12484,9.5,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,8676,4.9,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,9997,11.3,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,12493,6.1,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,3214,8.5,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,11597,6.6,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,2020,15.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,11,9,1.1923831437625424e+19,PHI,7.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,9508,6.5,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,12484,13.8,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,8676,0.5,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,9997,11.9,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,12493,0.0,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,3214,24.5,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,11597,10.7,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,2020,8.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,12,9,1.1923831437625424e+19,PHI,2.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,9508,8.4,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,12484,11.5,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,8676,2.6,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,9997,-0.4,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,12493,3.7,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,3214,11.3,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,11597,5.9,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,2020,6.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,13,9,1.1923831437625424e+19,PHI,1.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,9508,6.7,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,12484,6.4,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,8676,16.7,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,9997,20.6,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,12493,1.7,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,3214,0.0,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,11597,0.0,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,2020,8.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,14,9,1.1923831437625424e+19,PHI,17.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,9508,5.6,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,12484,1.4,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,8676,12.1,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,9997,15.8,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,12493,10.1,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,3214,2.8,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,11597,10.2,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,2020,7.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,15,9,1.1923831437625424e+19,PHI,16.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,9508,21.5,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,8123,1.4,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,12484,2.7,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,8676,9.1,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,9997,20.2,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,12493,1.7,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,3214,15.5,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,11597,0.0,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,2020,14.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,16,9,1.1923831437625424e+19,PHI,7.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,9508,1.1,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,12484,16.8,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,8676,1.8,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,9997,13.0,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,12493,12.2,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,3214,13.9,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,11597,0.0,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,2020,8.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,17,9,1.1923831437625424e+19,PHI,13.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,11562,0.0,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,9508,9.7,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,8123,0.3,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,12484,10.3,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,8676,1.2,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,9997,29.8,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,12493,4.3,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,3214,10.6,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,11597,0.0,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,2020,0.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,18,9,1.1923831437625424e+19,PHI,7.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,9758,14.98,1,"C.J. Stroud, QB (HOU)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,9221,19.4,2,"Jahmyr Gibbs, RB (DET)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,12507,3.5,3,"Omarion Hampton, RB (LAC)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,11632,37.7,4,"Malik Nabers, WR (NYG)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,9488,18.3,5,"Jaxon Smith-Njigba, WR (SEA)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,9997,14.9,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,11604,8.8,7,"Brock Bowers, TE (LV)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,12484,3.8,8,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,8676,15.2,9,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,2020,3.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,2,9,1.1923831437625424e+19,PHI,8.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,11559,3.78,1,"Michael Penix, QB (ATL)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,9221,26.9,2,"Jahmyr Gibbs, RB (DET)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,12507,23.9,3,"Omarion Hampton, RB (LAC)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,11632,3.3,4,"Malik Nabers, WR (NYG)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,9488,20.6,5,"Jaxon Smith-Njigba, WR (SEA)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,9997,3.3,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,11604,9.8,7,"Brock Bowers, TE (LV)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,5086,1.9,8,"Marquez Valdes-Scantling, WR (PIT)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,8676,8.2,9,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,2020,7.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,3,9,1.1923831437625424e+19,PHI,12.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,11559,18.72,1,"Michael Penix, QB (ATL)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,9221,17.7,2,"Jahmyr Gibbs, RB (DET)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,12507,27.5,3,"Omarion Hampton, RB (LAC)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,11632,4.0,4,"Malik Nabers, WR (NYG)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,9488,13.0,5,"Jaxon Smith-Njigba, WR (SEA)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,9997,14.4,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,11604,9.6,7,"Brock Bowers, TE (LV)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,3214,11.9,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,8676,9.2,9,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,2020,19.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,4,9,1.1923831437625424e+19,PHI,15.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,6111,18.14,1,"Jake Browning, QB (CIN)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,9221,16.7,2,"Jahmyr Gibbs, RB (DET)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,12507,13.0,3,"Omarion Hampton, RB (LAC)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,11632,0.0,4,"Malik Nabers, WR (NYG)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,9488,27.2,5,"Jaxon Smith-Njigba, WR (SEA)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,9997,12.2,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,11604,0.0,7,"Brock Bowers, TE (LV)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,3214,6.6,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,8676,21.4,9,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,2020,0.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,5,9,1.1923831437625424e+19,PHI,1.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,9228,18.46,1,"Bryce Young, QB (CAR)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,9221,7.5,2,"Jahmyr Gibbs, RB (DET)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,8123,3.3,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,11632,0.0,4,"Malik Nabers, WR (NYG)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,9488,30.2,5,"Jaxon Smith-Njigba, WR (SEA)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,9997,7.6,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,12493,10.8,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,3214,5.7,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,8676,6.8,9,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,2020,0.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,6,9,1.1923831437625424e+19,PHI,0.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,9228,9.52,1,"Bryce Young, QB (CAR)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,9221,36.8,2,"Jahmyr Gibbs, RB (DET)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,8123,2.5,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,11632,0.0,4,"Malik Nabers, WR (NYG)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,9488,26.3,5,"Jaxon Smith-Njigba, WR (SEA)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,9997,0.0,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,12493,29.4,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,3214,7.3,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,8676,8.0,9,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,2020,0.0,10,"Cairo Santos, K (CHI)"
2025,1.1923831437625423e+18,7,9,1.1923831437625424e+19,PHI,11.0,11,"Philadelphia Eagles, DEF (PHI)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,11562,1.64,1,"Spencer Rattler, QB (NO)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,9508,17.2,2,"Tyjae Spears, RB (TEN)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,8123,0.0,3,"Hassan Haskins, RB (LAC)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,12484,13.4,4,"Jayden Higgins, WR (HOU)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,8676,13.5,5,"Rashid Shaheed, WR (SEA)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,9997,14.1,6,"Zay Flowers, WR (BAL)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,12493,18.7,7,"Oronde Gadsden, TE (LAC)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,3214,7.7,8,"Hunter Henry, TE (NE)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,11597,5.0,9,"Theo Johnson, TE (NYG)"
2025,1.1923831437625423e+18,8,9,1.1923831437625424e+19,2020,10.0,10,"Cairo Santos, K (CHI)"
